STATISTIC,Statistic,TLIST(M1),Month,C02363V02844,Consumer Item,UNIT,VALUE
CPM04,National Average  Price,201004,2010M04,10450,Tomatoes tinned per 400g,Euro,0.895
CPM04,National Average  Price,201004,2010M04,10470,Potatoes 2.5 kg.,Euro,3.162
CPM04,National Average  Price,201004,2010M04,10480,Potatoes 10 kg.,Euro,6.852
CPM04,National Average  Price,201004,2010M04,10490,Tomatoes per kg.,Euro,2.782
CPM04,National Average  Price,201004,2010M04,10500,Onions per kg.,Euro,1.249
CPM04,National Average  Price,201004,2010M04,10520,Broccoli per kg.,Euro,3.468
CPM04,National Average  Price,201004,2010M04,10540,Carrots per kg.,Euro,1.278
CPM04,National Average  Price,201004,2010M04,10550,Mushrooms per kg.,Euro,4.366
CPM04,National Average  Price,201004,2010M04,10640,Grapes per kg.,Euro,5.826
CPM04,National Average  Price,201004,2010M04,10650,Bananas per kg.,Euro,1.122
CPM04,National Average  Price,201004,2010M04,10840,1 litre full fat milk per ltr.,Euro,1.112
CPM04,National Average  Price,201004,2010M04,10850,2 litre full fat milk per 2 ltr.,Euro,1.792
CPM04,National Average  Price,201004,2010M04,10910,Irish cheddar per kg.,Euro,10.932
CPM04,National Average  Price,201004,2010M04,10940,Butter per lb.,Euro,2.286
CPM04,National Average  Price,201004,2010M04,11000,Large (size 2) eggs per half dozen,Euro,1.775
CPM04,National Average  Price,201004,2010M04,11010,Medium (size 3) eggs per half dozen,Euro,1.586
CPM04,National Average  Price,201004,2010M04,11020,"Bread white sliced, large (800g)",Euro,1.339
CPM04,National Average  Price,201004,2010M04,11030,"Bread brown sliced, large (800g)",Euro,1.644
CPM04,National Average  Price,201004,2010M04,11150,"White, self-raising flour per 2 kgs.",Euro,1.981
CPM04,National Average  Price,201004,2010M04,11160,"Brown, wholemeal flour per 2 kgs.",Euro,2.277
CPM04,National Average  Price,201004,2010M04,11190,White granulated sugar per kg.,Euro,0.968
CPM04,National Average  Price,201004,2010M04,11220,Tea bags per 80,Euro,2.797
CPM04,National Average  Price,201004,2010M04,11340,Spaghetti per 500g.,Euro,1.198
CPM04,National Average  Price,201004,2010M04,11470,Jam per lb.,Euro,1.783
CPM04,National Average  Price,201004,2010M04,11490,Marmalade per lb.,Euro,1.938
CPM04,National Average  Price,201004,2010M04,11720,Orange juice per ltr.,Euro,1.32
CPM04,National Average  Price,201004,2010M04,11810,Stout - take home (6 x 250ml),Euro,6.133
CPM04,National Average  Price,201004,2010M04,11820,Lager - take home (500ml can),Euro,1.769
CPM04,National Average  Price,201004,2010M04,11830,Lager - take home (tray 12 by 330ml),Euro,15.052
CPM04,National Average  Price,201004,2010M04,11850,Cider - take home ( 500ml can),Euro,2.197
CPM04,National Average  Price,201004,2010M04,11860,Whiskey - take home (70cl bottle),Euro,22.944
CPM04,National Average  Price,201004,2010M04,11870,Brandy - take home (70cl bottle),Euro,26.878
CPM04,National Average  Price,201004,2010M04,11880,Vodka - take home (70cl bottle),Euro,18.525
CPM04,National Average  Price,201004,2010M04,11890,Flavoured alcoholic drinks - take home 275ml bottle,Euro,2.59
CPM04,National Average  Price,201004,2010M04,11900,Cream liquer - take home (70cl bottle),Euro,16.18
CPM04,National Average  Price,201004,2010M04,11910,Sherry - take home (75cl bottle),Euro,11.717
CPM04,National Average  Price,201004,2010M04,11930,Table wine - take home (75cl bottle),Euro,9.206
CPM04,National Average  Price,201004,2010M04,11950,Stout - draught bar (1 pint),Euro,3.947
CPM04,National Average  Price,201004,2010M04,11960,Lager - draught lounge (1/2 pint),Euro,2.527
CPM04,National Average  Price,201004,2010M04,11970,Lager - draught lounge (1 pint),Euro,4.356
CPM04,National Average  Price,201004,2010M04,11980,Lager - bottled bar (330ml bottle),Euro,4.385
CPM04,National Average  Price,201004,2010M04,11990,Cider - draught bar (1 pint),Euro,4.481
CPM04,National Average  Price,201004,2010M04,12000,Ale - draught bar (1 pint),Euro,4.001
CPM04,National Average  Price,201004,2010M04,12010,Cider - bar (330ml bottle),Euro,4.516
CPM04,National Average  Price,201004,2010M04,12020,Flavoured alcoholic drink - bar (275ml bottle),Euro,5.269
CPM04,National Average  Price,201004,2010M04,12030,Whiskey - bar (single) per 1/2 glass,Euro,3.685
CPM04,National Average  Price,201004,2010M04,12040,Brandy - bar (single) per 1/2 glass,Euro,4.262
CPM04,National Average  Price,201004,2010M04,12050,Vodka - bar (single) per 1/2 glass,Euro,3.744
CPM04,National Average  Price,201004,2010M04,12070,Wine - bar (187 ml bottle),Euro,4.878
CPM04,National Average  Price,201004,2010M04,12080,Filtered cigarettes per 20 pk.,Euro,8.381
CPM04,National Average  Price,201004,2010M04,30300,Cinema fee,Euro,8.991
CPM04,National Average  Price,201004,2010M04,30310,Nightclubs fee,Euro,10.574
CPM04,National Average  Price,201004,2010M04,30320,Gent's haircut - dry cut fee,Euro,13.053
CPM04,National Average  Price,201004,2010M04,30330,"Gent's haircut - wash, cut and blow dry fee",Euro,20.181
CPM04,National Average  Price,201004,2010M04,30350,"Ladies shampoo, cut and blow dry fee",Euro,36.894
CPM04,National Average  Price,201004,2010M04,30440,Petrol - unleaded per ltr.,Euro,1.325
CPM04,National Average  Price,201004,2010M04,30450,Diesel per ltr.,Euro,1.238
CPM04,National Average  Price,201004,2010M04,80000,Fillet/half leg pork per kg.,Euro,
CPM04,National Average  Price,201004,2010M04,80001,"1 litre, low fat milk per ltr.",Euro,
CPM04,National Average  Price,201004,2010M04,80002,Large (size 2) eggs per dozen,Euro,
CPM04,National Average  Price,201004,2010M04,80003,Medium (size 3) eggs per dozen,Euro,
CPM04,National Average  Price,201004,2010M04,80004,"White, plain flour per 2 kgs.",Euro,
CPM04,National Average  Price,201004,2010M04,80005,Fine quality wine - take home (75cl bottle),Euro,
CPM04,National Average  Price,201005,2010M05,10010,Round steak per kg.,Euro,10.319
CPM04,National Average  Price,201005,2010M05,10020,Sirloin steak per kg.,Euro,13.985
CPM04,National Average  Price,201005,2010M05,10030,Striploin steak per kg.,Euro,20.251
CPM04,National Average  Price,201005,2010M05,10040,Roast beef topside/rib per kg.,Euro,10.588
CPM04,National Average  Price,201005,2010M05,10050,Sliced/diced beef pieces per kg.,Euro,9.123
CPM04,National Average  Price,201005,2010M05,10070,Lamb whole leg per kg.,Euro,11.511
CPM04,National Average  Price,201005,2010M05,10080,Lamb loin chops per kg.,Euro,18.409
CPM04,National Average  Price,201005,2010M05,10090,Lamb gigot chops per kg.,Euro,12.229
CPM04,National Average  Price,201005,2010M05,10100,Lamb pieces incl neck per kg.,Euro,11.227
CPM04,National Average  Price,201005,2010M05,10110,Lambs liver per kg.,Euro,5.314
CPM04,National Average  Price,201005,2010M05,10120,Roast loin of pork per kg.,Euro,7.711
CPM04,National Average  Price,201005,2010M05,10130,Pork loin chops per kg.,Euro,8.63
CPM04,National Average  Price,201005,2010M05,10140,Pork steak per kg.,Euro,9.584
CPM04,National Average  Price,201005,2010M05,10150,Best back rashers per kg.,Euro,11.121
CPM04,National Average  Price,201005,2010M05,10160,Ham fillet per kg.,Euro,6.755
CPM04,National Average  Price,201005,2010M05,10170,Collar bacon per kg.,Euro,5.824
CPM04,National Average  Price,201005,2010M05,10180,Uncooked chicken medium sized 1600g,Euro,5.269
CPM04,National Average  Price,201005,2010M05,10230,Cooked ham per kg.,Euro,16.901
CPM04,National Average  Price,201005,2010M05,10250,Pork sausages per kg.,Euro,5.436
CPM04,National Average  Price,201005,2010M05,10270,Fillet of whiting per kg.,Euro,10.479
CPM04,National Average  Price,201005,2010M05,10280,Cod fillets per kg.,Euro,15.739
CPM04,National Average  Price,201005,2010M05,10290,Salmon steak per kg.,Euro,15.926
CPM04,National Average  Price,201005,2010M05,10300,Fillet of plaice per kg.,Euro,15.348
CPM04,National Average  Price,201005,2010M05,10330,Smoked salmon per kg.,Euro,28.466
CPM04,National Average  Price,201005,2010M05,10450,Tomatoes tinned per 400g,Euro,0.9
CPM04,National Average  Price,201005,2010M05,10470,Potatoes 2.5 kg.,Euro,3.473
CPM04,National Average  Price,201005,2010M05,10480,Potatoes 10 kg.,Euro,6.882
CPM04,National Average  Price,201005,2010M05,10490,Tomatoes per kg.,Euro,2.854
CPM04,National Average  Price,201005,2010M05,10500,Onions per kg.,Euro,1.26
CPM04,National Average  Price,201005,2010M05,10520,Broccoli per kg.,Euro,3.288
CPM04,National Average  Price,201005,2010M05,10540,Carrots per kg.,Euro,1.283
CPM04,National Average  Price,201005,2010M05,10550,Mushrooms per kg.,Euro,4.525
CPM04,National Average  Price,201005,2010M05,10640,Grapes per kg.,Euro,6.017
CPM04,National Average  Price,201005,2010M05,10650,Bananas per kg.,Euro,1.129
CPM04,National Average  Price,201005,2010M05,10840,1 litre full fat milk per ltr.,Euro,1.112
CPM04,National Average  Price,201005,2010M05,10850,2 litre full fat milk per 2 ltr.,Euro,1.79
CPM04,National Average  Price,201005,2010M05,10910,Irish cheddar per kg.,Euro,10.654
CPM04,National Average  Price,201005,2010M05,10940,Butter per lb.,Euro,2.282
CPM04,National Average  Price,201005,2010M05,11000,Large (size 2) eggs per half dozen,Euro,1.77
CPM04,National Average  Price,201005,2010M05,11010,Medium (size 3) eggs per half dozen,Euro,1.583
CPM04,National Average  Price,201005,2010M05,11020,"Bread white sliced, large (800g)",Euro,1.325
CPM04,National Average  Price,201005,2010M05,11030,"Bread brown sliced, large (800g)",Euro,1.63
CPM04,National Average  Price,201005,2010M05,11150,"White, self-raising flour per 2 kgs.",Euro,1.969
CPM04,National Average  Price,201005,2010M05,11160,"Brown, wholemeal flour per 2 kgs.",Euro,2.286
CPM04,National Average  Price,201005,2010M05,11190,White granulated sugar per kg.,Euro,0.973
CPM04,National Average  Price,201005,2010M05,11220,Tea bags per 80,Euro,2.749
CPM04,National Average  Price,201005,2010M05,11340,Spaghetti per 500g.,Euro,1.196
CPM04,National Average  Price,201005,2010M05,11470,Jam per lb.,Euro,1.795
CPM04,National Average  Price,201005,2010M05,11490,Marmalade per lb.,Euro,1.916
CPM04,National Average  Price,201005,2010M05,11720,Orange juice per ltr.,Euro,1.324
CPM04,National Average  Price,201005,2010M05,11810,Stout - take home (6 x 250ml),Euro,6.173
CPM04,National Average  Price,201005,2010M05,11820,Lager - take home (500ml can),Euro,1.754
CPM04,National Average  Price,201005,2010M05,11830,Lager - take home (tray 12 by 330ml),Euro,15.05
CPM04,National Average  Price,201005,2010M05,11850,Cider - take home ( 500ml can),Euro,2.174
CPM04,National Average  Price,201005,2010M05,11860,Whiskey - take home (70cl bottle),Euro,23.081
CPM04,National Average  Price,201005,2010M05,11870,Brandy - take home (70cl bottle),Euro,27.326
CPM04,National Average  Price,201005,2010M05,11880,Vodka - take home (70cl bottle),Euro,18.06
CPM04,National Average  Price,201005,2010M05,11890,Flavoured alcoholic drinks - take home 275ml bottle,Euro,2.587
CPM04,National Average  Price,201005,2010M05,11900,Cream liquer - take home (70cl bottle),Euro,15.862
CPM04,National Average  Price,201005,2010M05,11910,Sherry - take home (75cl bottle),Euro,11.856
CPM04,National Average  Price,201005,2010M05,11930,Table wine - take home (75cl bottle),Euro,9.184
CPM04,National Average  Price,201005,2010M05,11950,Stout - draught bar (1 pint),Euro,3.957
CPM04,National Average  Price,201005,2010M05,11960,Lager - draught lounge (1/2 pint),Euro,2.526
CPM04,National Average  Price,201005,2010M05,11970,Lager - draught lounge (1 pint),Euro,4.356
CPM04,National Average  Price,201005,2010M05,11980,Lager - bottled bar (330ml bottle),Euro,4.387
CPM04,National Average  Price,201005,2010M05,11990,Cider - draught bar (1 pint),Euro,4.478
CPM04,National Average  Price,201005,2010M05,12000,Ale - draught bar (1 pint),Euro,4.004
CPM04,National Average  Price,201005,2010M05,12010,Cider - bar (330ml bottle),Euro,4.524
CPM04,National Average  Price,201005,2010M05,12020,Flavoured alcoholic drink - bar (275ml bottle),Euro,5.278
CPM04,National Average  Price,201005,2010M05,12030,Whiskey - bar (single) per 1/2 glass,Euro,3.686
CPM04,National Average  Price,201005,2010M05,12040,Brandy - bar (single) per 1/2 glass,Euro,4.265
CPM04,National Average  Price,201005,2010M05,12050,Vodka - bar (single) per 1/2 glass,Euro,3.75
CPM04,National Average  Price,201005,2010M05,12070,Wine - bar (187 ml bottle),Euro,4.885
CPM04,National Average  Price,201005,2010M05,12080,Filtered cigarettes per 20 pk.,Euro,8.387
CPM04,National Average  Price,201005,2010M05,30300,Cinema fee,Euro,8.954
CPM04,National Average  Price,201005,2010M05,30310,Nightclubs fee,Euro,10.629
CPM04,National Average  Price,201005,2010M05,30320,Gent's haircut - dry cut fee,Euro,13.014
CPM04,National Average  Price,201005,2010M05,30330,"Gent's haircut - wash, cut and blow dry fee",Euro,20.194
CPM04,National Average  Price,201005,2010M05,30350,"Ladies shampoo, cut and blow dry fee",Euro,37.024
CPM04,National Average  Price,201005,2010M05,30440,Petrol - unleaded per ltr.,Euro,1.345
CPM04,National Average  Price,201005,2010M05,30450,Diesel per ltr.,Euro,1.257
CPM04,National Average  Price,201005,2010M05,80000,Fillet/half leg pork per kg.,Euro,
CPM04,National Average  Price,201005,2010M05,80001,"1 litre, low fat milk per ltr.",Euro,
CPM04,National Average  Price,201005,2010M05,80002,Large (size 2) eggs per dozen,Euro,
CPM04,National Average  Price,201005,2010M05,80003,Medium (size 3) eggs per dozen,Euro,
CPM04,National Average  Price,201005,2010M05,80004,"White, plain flour per 2 kgs.",Euro,
CPM04,National Average  Price,201005,2010M05,80005,Fine quality wine - take home (75cl bottle),Euro,
CPM04,National Average  Price,201006,2010M06,10010,Round steak per kg.,Euro,10.547
CPM04,National Average  Price,201006,2010M06,10020,Sirloin steak per kg.,Euro,13.888
CPM04,National Average  Price,201006,2010M06,10030,Striploin steak per kg.,Euro,20.246
CPM04,National Average  Price,201006,2010M06,10040,Roast beef topside/rib per kg.,Euro,10.775
CPM04,National Average  Price,201006,2010M06,10050,Sliced/diced beef pieces per kg.,Euro,9.067
CPM04,National Average  Price,201006,2010M06,10070,Lamb whole leg per kg.,Euro,11.247
CPM04,National Average  Price,201006,2010M06,10080,Lamb loin chops per kg.,Euro,18.811
CPM04,National Average  Price,201006,2010M06,10090,Lamb gigot chops per kg.,Euro,12.16
CPM04,National Average  Price,201006,2010M06,10100,Lamb pieces incl neck per kg.,Euro,11.336
CPM04,National Average  Price,201006,2010M06,10110,Lambs liver per kg.,Euro,5.393
CPM04,National Average  Price,201006,2010M06,10120,Roast loin of pork per kg.,Euro,7.776
CPM04,National Average  Price,201006,2010M06,10130,Pork loin chops per kg.,Euro,8.717
CPM04,National Average  Price,201006,2010M06,10140,Pork steak per kg.,Euro,10.128
CPM04,National Average  Price,201006,2010M06,10150,Best back rashers per kg.,Euro,11.501
CPM04,National Average  Price,201006,2010M06,10160,Ham fillet per kg.,Euro,6.55
CPM04,National Average  Price,201006,2010M06,10170,Collar bacon per kg.,Euro,5.768
CPM04,National Average  Price,201006,2010M06,10180,Uncooked chicken medium sized 1600g,Euro,5.385
CPM04,National Average  Price,201006,2010M06,10230,Cooked ham per kg.,Euro,16.799
CPM04,National Average  Price,201006,2010M06,10250,Pork sausages per kg.,Euro,5.534
CPM04,National Average  Price,201006,2010M06,10270,Fillet of whiting per kg.,Euro,10.497
CPM04,National Average  Price,201006,2010M06,10280,Cod fillets per kg.,Euro,15.099
CPM04,National Average  Price,201006,2010M06,10290,Salmon steak per kg.,Euro,15.909
CPM04,National Average  Price,201006,2010M06,10300,Fillet of plaice per kg.,Euro,15.899
CPM04,National Average  Price,201006,2010M06,10330,Smoked salmon per kg.,Euro,27.933
CPM04,National Average  Price,201006,2010M06,10450,Tomatoes tinned per 400g,Euro,0.896
CPM04,National Average  Price,201006,2010M06,10470,Potatoes 2.5 kg.,Euro,3.448
CPM04,National Average  Price,201006,2010M06,10480,Potatoes 10 kg.,Euro,6.642
CPM04,National Average  Price,201006,2010M06,10490,Tomatoes per kg.,Euro,2.742
CPM04,National Average  Price,201006,2010M06,10500,Onions per kg.,Euro,1.27
CPM04,National Average  Price,201006,2010M06,10520,Broccoli per kg.,Euro,3.45
CPM04,National Average  Price,201006,2010M06,10540,Carrots per kg.,Euro,1.28
CPM04,National Average  Price,201006,2010M06,10550,Mushrooms per kg.,Euro,4.37
CPM04,National Average  Price,201006,2010M06,10640,Grapes per kg.,Euro,6.012
CPM04,National Average  Price,201006,2010M06,10650,Bananas per kg.,Euro,1.228
CPM04,National Average  Price,201006,2010M06,10840,1 litre full fat milk per ltr.,Euro,1.11
CPM04,National Average  Price,201006,2010M06,10850,2 litre full fat milk per 2 ltr.,Euro,1.798
CPM04,National Average  Price,201006,2010M06,10910,Irish cheddar per kg.,Euro,11.142
CPM04,National Average  Price,201006,2010M06,10940,Butter per lb.,Euro,2.287
CPM04,National Average  Price,201006,2010M06,11000,Large (size 2) eggs per half dozen,Euro,1.768
CPM04,National Average  Price,201006,2010M06,11010,Medium (size 3) eggs per half dozen,Euro,1.585
CPM04,National Average  Price,201006,2010M06,11020,"Bread white sliced, large (800g)",Euro,1.311
CPM04,National Average  Price,201006,2010M06,11030,"Bread brown sliced, large (800g)",Euro,1.622
CPM04,National Average  Price,201006,2010M06,11150,"White, self-raising flour per 2 kgs.",Euro,1.985
CPM04,National Average  Price,201006,2010M06,11160,"Brown, wholemeal flour per 2 kgs.",Euro,2.282
